Código Departamento;Departamento;Código Entidad;Entidad;Dimensión;Subcategoría;Indicador;Dato Numérico;Dato Cualitativo;Año;Mes;Fuente;Unidad de Medida
5;Antioquia;5040;Anorí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);10,27;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5042;Santafé de Antioquia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);29,24;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5044;Anzá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);3,3;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5045;Apartadó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);41,65;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5051;Arboletes;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);8,72;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5055;Argelia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);7,93;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5059;Armenia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);7,89;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5079;Barbosa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);31,84;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5086;Belmira;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);16,29;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5088;Bello;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);63,16;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5091;Betania;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);13,48;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5093;Betulia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);10,96;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5101;Ciudad Bolívar;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);25,11;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5107;Briceño;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);3,21;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5113;Buriticá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);9,55;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5120;Cáceres;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);6,86;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5125;Caicedo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);6,1;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5129;Caldas;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);63,6;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5134;Campamento;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);7,89;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5138;Cañasgordas;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);8,86;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5142;Caracolí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);13,44;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5145;Caramanta;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);10,75;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5147;Carepa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);20,14;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5148;El Carmen de Viboral;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);40,41;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5150;Carolina;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);24,42;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5154;Caucasia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);25,24;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5172;Chigorodó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);22,41;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5190;Cisneros;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);27,05;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5197;Cocorná;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);9,36;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5206;Concepción;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);12,26;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5209;Concordia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);12,1;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5212;Copacabana;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);66,77;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5234;Dabeiba;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);10,51;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5237;Don Matías;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);39,35;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5240;Ebéjico;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);10,6;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5250;El Bagre;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);15,11;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5264;Entrerrios;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);36,38;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5266;Envigado;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);87,55;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5282;Fredonia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);16,15;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5284;Frontino;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);14,9;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5306;Giraldo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);2,78;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5308;Girardota;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);54,6;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5310;Gómez Plata;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);23,3;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5313;Granada;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);12,93;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5315;Guadalupe;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);14,07;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5318;Guarne;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);44,42;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5321;Guatapé;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);49,81;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5347;Heliconia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);10,8;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5353;Hispania;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);19,95;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5360;Itagüí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);72,19;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5361;Ituango;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);12,42;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5364;Jardín;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);18,1;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5368;Jericó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);24,03;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5376;La Ceja;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);61,31;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5380;La Estrella;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);69,04;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5390;La Pintada;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);23,23;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5400;La Unión;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);28,09;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5411;Liborina;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);14,66;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5425;Maceo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);12,69;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5440;Marinilla;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);46,98;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5467;Montebello;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);6,88;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5475;Murindó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);5,15;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5480;Mutatá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);9,49;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5483;Nariño;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);6,31;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5490;Necoclí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);10,92;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5495;Nechí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);6,1;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5501;Olaya;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);9,59;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5541;Peñol;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);22,11;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5543;Peque;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);7,11;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5576;Pueblorrico;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);15,52;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5579;Puerto Berrío;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);31,73;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5585;Puerto Nare;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);18,9;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5591;Puerto Triunfo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);22,04;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5604;Remedios;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);17,94;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5607;Retiro;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de Internet (Censo);57,21;;2018;12;DANE a partir de Censo;Porcentaje (el valor está multiplicado por 100)
